"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"11",-0.75521339282561,-1.01509295633927,-0.949318394242937,-0.752045019348065,-1.01628580303877,-0.954173185563479,-0.990856393450487,-0.996290020289691,-0.932151326678928,-1.00440001355843,-0.959642102069337,-0.935040234961176,-0.885487437319007,-0.885916112245516,-0.961530242193943,-0.730384321301108,-0.761366287592793,-0.998005291783512,-0.953811423377226,-0.769579189401045,-0.909761925964536,-0.97160060172881,-0.677800550372637,-0.956507191434302,-1.02055746331756,-0.99794111752201,-0.88145875462774,-1.00293238584058,-0.913575200350253,-0.964561010872947,-0.995346638079736,-0.877963938897306,-0.971842171885494,-0.803304068103669,-0.858609938885686,-0.8406261036265,-1.00980207295893,-1.04258114985586,-0.938526613058274,-0.940014757000432,-0.969926757891905,-0.976636197947342,-1.04569427607137,-1.0271882743503,-0.845204146977121,-0.853136475441976,-0.720032480525902,-0.885294644700858,-1.02756322557202,-0.921119848097914
"12",-0.75521339282561,-1.01509295633927,-0.949318394242937,-0.752045019348065,-1.01628580303877,-0.954173185563479,-0.990856393450487,-0.996290020289691,-0.932151326678928,-1.00440001355843,-0.959642102069337,-0.935040234961176,-0.885487437319007,-0.885916112245516,-0.961530242193943,-0.730384321301108,-0.831681977024326,-0.998005291783512,-0.953811423377226,-0.769579189401045,-0.909761925964536,-0.97160060172881,-0.947311183316706,-0.956507191434302,-1.02055746331756,-0.99794111752201,-0.88145875462774,-1.00293238584058,-0.913575200350253,-0.964561010872947,-0.995346638079736,-0.877963938897306,-0.971842171885494,-0.945359572994328,-0.858609938885686,-0.8406261036265,-1.00980207295893,-1.04258114985586,-0.938526613058274,-0.940014757000432,-0.969926757891905,-0.976636197947342,-1.04569427607137,-1.0271882743503,-0.845204146977121,-0.853136475441976,-0.720032480525902,-0.885294644700858,-1.02756322557202,-0.921119848097914
"13",-0.75521339282561,-1.01509295633927,-0.949318394242937,-0.752045019348065,-1.01628580303877,-0.954173185563479,-0.990856393450487,-0.996290020289691,-0.932151326678928,-1.00440001355843,-0.959642102069337,-0.935040234961176,-0.885487437319007,-0.885916112245516,-0.961530242193943,-0.730384321301108,-0.831681977024326,-0.998005291783512,-1.03967222634575,-0.769579189401045,-0.909761925964536,-0.97160060172881,-0.947311183316706,-0.956507191434302,-1.02055746331756,-0.99794111752201,-0.88145875462774,-1.00293238584058,-0.913575200350253,-0.964561010872947,-0.995346638079736,-0.877963938897306,-0.971842171885494,-0.945359572994328,-0.858609938885686,-0.8406261036265,-1.00980207295893,-1.04258114985586,-0.938526613058274,-0.940014757000432,-0.990747686966882,-0.976636197947342,-1.04569427607137,-1.0271882743503,-0.845204146977121,-0.853136475441976,-0.720032480525902,-0.885294644700858,-1.02756322557202,-0.921119848097914
"14",-0.76727631602904,-1.01509295633927,-0.949318394242937,-0.752045019348065,-1.01628580303877,-0.954173185563479,-0.990856393450487,-0.996290020289691,-0.932151326678928,-1.00440001355843,-0.959642102069337,-0.935040234961176,-0.914011102669135,-0.885916112245516,-0.961530242193943,-0.730384321301108,-0.831681977024326,-0.998005291783512,-1.03967222634575,-0.769579189401045,-0.909761925964536,-0.97160060172881,-0.947311183316706,-0.956507191434302,-1.02055746331756,-0.99794111752201,-0.88145875462774,-1.00293238584058,-0.913575200350253,-0.964561010872947,-0.995346638079736,-0.877963938897306,-0.971842171885494,-0.945359572994328,-0.858609938885686,-0.8406261036265,-1.00980207295893,-1.04258114985586,-0.938526613058274,-0.940014757000432,-0.990747686966882,-0.976636197947342,-1.04569427607137,-1.0271882743503,-0.845204146977121,-0.968940081925976,-0.720032480525902,-0.885294644700858,-1.02756322557202,-0.921119848097914
"15",-0.76727631602904,-1.01509295633927,-0.949318394242937,-0.752045019348065,-1.01628580303877,-0.983118884652945,-0.990856393450487,-0.996290020289691,-0.932151326678928,-1.00440001355843,-0.959642102069337,-1.01421953460158,-0.914011102669135,-0.885916112245516,-0.961530242193943,-0.730384321301108,-0.831681977024326,-0.998005291783512,-1.03967222634575,-0.891409369436169,-0.909761925964536,-0.97160060172881,-0.947311183316706,-0.956507191434302,-1.02055746331756,-0.99794111752201,-0.88145875462774,-1.00293238584058,-0.913575200350253,-0.964561010872947,-0.995346638079736,-0.877963938897306,-0.971842171885494,-0.945359572994328,-0.858609938885686,-0.922158060631129,-1.00980207295893,-1.04258114985586,-0.938526613058274,-0.940014757000432,-0.990747686966882,-0.976636197947342,-1.04569427607137,-1.0271882743503,-0.845204146977121,-0.968940081925976,-0.720032480525902,-0.885294644700858,-1.02756322557202,-0.921119848097914
"16",-0.76727631602904,-1.01509295633927,-0.949318394242937,-0.752045019348065,-1.01628580303877,-0.983118884652945,-1.0269046932681,-0.996290020289691,-0.932151326678928,-1.00440001355843,-0.959642102069337,-1.01421953460158,-0.914011102669135,-0.885916112245516,-1.01728580653941,-0.858982347595687,-0.831681977024326,-0.998005291783512,-1.03967222634575,-0.891409369436169,-0.909761925964536,-1.03814749748065,-0.947311183316706,-0.956507191434302,-1.02055746331756,-0.99794111752201,-0.88145875462774,-1.00293238584058,-0.913575200350253,-0.964561010872947,-1.02827995812846,-0.877963938897306,-0.971842171885494,-0.945359572994328,-0.94135438849383,-0.922158060631129,-1.00980207295893,-1.04258114985586,-0.938526613058274,-0.940014757000432,-0.990747686966882,-0.976636197947342,-1.04569427607137,-1.0271882743503,-0.845204146977121,-0.968940081925976,-0.720032480525902,-1.02062486786694,-1.02756322557202,-1.01643786951928
"17",-0.76727631602904,-1.01509295633927,-0.949318394242937,-0.752045019348065,-1.01628580303877,-0.983118884652945,-1.0269046932681,-0.996290020289691,-0.932151326678928,-1.00440001355843,-0.959642102069337,-1.01421953460158,-0.914011102669135,-0.885916112245516,-1.01728580653941,-0.858982347595687,-0.831681977024326,-0.998005291783512,-1.03967222634575,-0.891409369436169,-0.909761925964536,-1.03814749748065,-0.947311183316706,-0.956507191434302,-1.02055746331756,-0.99794111752201,-0.88145875462774,-1.00293238584058,-0.929424140115611,-0.964561010872947,-1.02827995812846,-0.877963938897306,-0.971842171885494,-0.945359572994328,-0.94135438849383,-0.922158060631129,-1.00980207295893,-1.04258114985586,-0.938526613058274,-0.940014757000432,-0.990747686966882,-0.976636197947342,-1.04569427607137,-1.0271882743503,-0.845204146977121,-0.968940081925976,-0.720032480525902,-1.02062486786694,-1.02756322557202,-1.01643786951928
"18",-0.76727631602904,-1.01509295633927,-0.949318394242937,-0.752045019348065,-1.01628580303877,-0.983118884652945,-1.0269046932681,-0.996290020289691,-0.932151326678928,-1.00440001355843,-0.959642102069337,-1.01421953460158,-0.936697727961099,-0.885916112245516,-1.01728580653941,-0.992774557963836,-0.831681977024326,-0.998005291783512,-1.03967222634575,-0.891409369436169,-0.909761925964536,-1.03814749748065,-0.947311183316706,-0.956507191434302,-1.02055746331756,-0.99794111752201,-0.88145875462774,-1.00293238584058,-0.929424140115611,-0.964561010872947,-1.02827995812846,-0.877963938897306,-0.971842171885494,-0.945359572994328,-0.94135438849383,-0.922158060631129,-1.00980207295893,-1.04258114985586,-0.938526613058274,-0.940014757000432,-0.990747686966882,-0.976636197947342,-1.04569427607137,-1.0271882743503,-0.845204146977121,-1.0289009479554,-0.720032480525902,-1.02062486786694,-1.02756322557202,-1.01643786951928
"19",-0.76727631602904,-1.01509295633927,-0.949318394242937,-0.752045019348065,-1.01628580303877,-0.983118884652945,-1.0269046932681,-0.996290020289691,-0.932151326678928,-1.00440001355843,-0.959642102069337,-1.01421953460158,-0.936697727961099,-0.885916112245516,-1.01728580653941,-0.992774557963836,-0.831681977024326,-0.998005291783512,-1.03967222634575,-0.891409369436169,-0.909761925964536,-1.03814749748065,-1.03692366619949,-0.956507191434302,-1.02055746331756,-0.99794111752201,-0.88145875462774,-1.00293238584058,-0.929424140115611,-0.964561010872947,-1.02827995812846,-0.877963938897306,-0.971842171885494,-0.945359572994328,-0.94135438849383,-0.922158060631129,-1.00980207295893,-1.04258114985586,-0.938526613058274,-0.940014757000432,-0.990747686966882,-0.976636197947342,-1.04569427607137,-1.0271882743503,-0.845204146977121,-1.0289009479554,-0.720032480525902,-1.02062486786694,-1.02756322557202,-1.01643786951928
"20",-0.76727631602904,-1.01509295633927,-0.949318394242937,-0.752045019348065,-1.01628580303877,-0.983118884652945,-1.0269046932681,-0.996290020289691,-0.932151326678928,-1.00440001355843,-0.959642102069337,-1.01421953460158,-0.936697727961099,-0.885916112245516,-1.01728580653941,-0.992774557963836,-0.831681977024326,-0.998005291783512,-1.03967222634575,-0.891409369436169,-0.909761925964536,-1.03814749748065,-1.03692366619949,-0.956507191434302,-1.02055746331756,-0.99794111752201,-0.88145875462774,-1.00293238584058,-0.929424140115611,-0.964561010872947,-1.02827995812846,-0.877963938897306,-0.971842171885494,-0.945359572994328,-0.94135438849383,-0.922158060631129,-1.00980207295893,-1.04258114985586,-1.01144228512412,-0.940014757000432,-0.990747686966882,-0.976636197947342,-1.04569427607137,-1.0271882743503,-0.845204146977121,-1.0289009479554,-0.866631559362074,-1.02062486786694,-1.02756322557202,-1.01643786951928
